name,investment,area,industry,time,operationmode,mechanism,level,term,people,tele,schedule,overview,scope 
南水北调登封供水工程PPP项目,7.1805亿元,河南省&gt;郑州市,水利建设&gt;引水,政府发起,其他,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,登封市十年九旱，水资源紧缺，尤其是2012年以来连年干旱，年降雨量都在400mm左右，造成全市55座中小型水库大部分干涸，全市地表水可利用量不足1000万m3。城市供水年年汛期前告急，吃水问题已成了最大的问题，可以说水源不足的问题已经成为影响登封市经济社会发展的制约因素。为彻底解决水源问题，我市提出了引外来水“双水源”战略，力争十三五内把南水北调、陆浑水库水引入登封，首要任务是2017年引南水北调水入登，解决吃水的问题。南水北调登封供水工程PPP项目计划分两期实施，一期从禹州境内南水北调中线16号口门水至白沙水库抗旱应急饮水工程泵站前池，该方案计划设计年引水2000万m3，再通过2014年已建成登封市白沙水库抗旱应急饮水工程，将南水北调水送至卢店水厂直接向市区供水；二期工程主要有卢店水厂扩建工程，卢店水厂至纸坊水库的输水工程，市区供水管网改造提升工程，解决市区的供水问题。,
登封市环嵩山旅游公路改建工程,8.6749亿元,河南省&gt;郑州市,交通运输&gt;其他,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,本项目为三级公路标准，设计时速40km/h，双向2车道，沥青混凝土路面，路基宽度标准断面为：整体式路基16.5m，分离式路基8.75m。其中阳城路至大禹路、嵩阳书院段和G207至少林大道段基本完全利用现状道路路基。项目全线单侧设置慢行系统（自行车道和人行道），其中市区段在条件允许的情况下两侧设置人行道。项目自东向西，起点至西燕村段约5.1公里慢行系统采用郊区段断面形式，西燕村至项目终点段约28.32公里慢行系统采用市区段断面形式。,
郑州高新区市政绿化PPP项目,33.2006亿元,河南省&gt;郑州市,市政工程&gt;景观绿化,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,本项目建设内容为高新区2016～2018年市政绿化工程建设，主要包括生态林带建设、水系绿化、生态公园、道路绿化项目和人行道建设、道路复浇翻建、路灯照明系统、雾森建设及桥梁等市政工程建设。项目建设园林绿化工程约939.31万平方米，人行道铺装面积约193.92万平方米，道路翻建及复浇面积约26.50万平方米，人非硬隔离栏杆40km，机非硬隔离栏杆10km，4729基路灯及智能控制系统建设，3座桥梁工程及雾森系统建设。项目估算总投资为332006.26万元，其中项目公司自筹66406.26万元，项目资本金比例为20%。项目合作期限15年，其中建设期5年，运营期10年。建设期内采取分阶段建设、分阶段验收和运营。项目拟采用DBOT（设计-建设-运营-移交）运作方式，由项目实施机构依照法定程序选定社会资本，由政府方（高新区市政公司)与社会资本出资组建项目公司。项目公司在合作期内负责项目的投融资、设计、建设、运营维护和更新改造项目设施。在运营维护期内，政府向项目公司支付可用性服务费和运维绩效服务费。运营期届满，项目公司将项目设施无偿移交给项目实施机构或政府指定的其他机构。,
郑东新区白沙组团核心区综合管廊工程PPP项目,19.713亿元,河南省&gt;郑州市,市政工程&gt;其他,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,郑州市郑东新区白沙组团综合管廊工程位于郑东新区白沙组团核心区内，包括北部公共服务区综合管廊和南部高端商务区综合管廊，总长12.74km，其中北部公共服务区综合管廊全长5.46km，南部高端商务区综合管廊全长7.28km。本项目包含管廊主体结构工程、管廊附属设施及入廊市政管线，其中配套附属设施包括通风机排烟系统、监控与报警系统、供配电系统、标识系统、疏散逃生系统、防雷接地系统、安全管理系统及综合管理用房，入廊管线包括给水、中水、直饮水、排水、电力、通信、燃气、热力、其中电力、通信不含缆线。目前，郑东新区管委会拟以PPP模式实施本项目，公开采购社会资本，通过项目运营和政府可行性缺口补助收入获取收益，项目合作期暂为27年（包含2年建设期）。,
河南省郑州市新郑市城乡环卫一体化项目,1.5152亿元,河南省&gt;郑州市,市政工程&gt;其他,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,1、项目选址：新郑市全市3个街道办事处（不含市城管执法局管辖范围）、9镇1乡3管委会（龙湖镇、孟庄镇、郭店镇、薛店镇、新村镇、和庄镇、辛店镇、梨河镇、观音寺镇、城关乡、新区管委会、教育园区管委会、具茨山管委会），约268个行政村和新型社区。2、建设规模和内容：新建垃圾转运站1座以及办公管理用房等配套工程设施；改建垃圾转运站26座；购置微型皮卡19辆、人力收集车559辆、机动收集车2128辆、冲洗车25辆、中型扫路车30辆、吸尘车16辆、钩臂车27辆、25吨吊桶式垃圾压缩运输车8辆、16吨吊桶式垃圾压缩运输车12辆、垃圾压缩箱3套、连体压缩机箱34套、环保地埋桶538个、标准垃圾桶15581个。3、投资和资金来源：本项目总投资15152.00万元（含建设期利息），其中工程费用13088.43万元（含设备购置11494.43万元），工程建设其它费用315.19万元，基本预备费670.18万元，建设期利息323.40万元，铺底流动资金754.80万元。资金来源：银行贷款12000.00万元，占总投资的79.20%；项目公司自筹3152.00万元，占总投资的20.80%。,
河南省郑州市新郑市产业新城PPP项目,185.5237亿元,河南省&gt;郑州市,城镇综合开发&gt;园区开发,政府发起,其他,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,新郑产业新城起步区约16平方公里，四至范围为潮河以东，常口路以南，华南城东站路与潮河路以西，新老107连接线以北，约2平方公里；潮河以东，规划路以西，约0.5平方公里；密港路以北，汇通路以南，华阳路以东，潮河以西，约5.5平方公里；黄金大道以北，密港路以南，西至郑新快递路，东至和谐路，约1.6平方公里；省道102以北，黄金大道以南，西至合欢路，东至吉祥路，约1.1平方公里；省道102以北，枣园路以南，西至暖泉路，东至铁西路，约2.6平方公里；莲花路以北，省道102以南，西至暖泉路，东至解放大道，约3平方公里。本项目建设内容包括规划设计、土地征收、村庄拆迁及安置、企业搬迁、基础设施建设、公建及配套设施建设等。,
新密市委党校新校区建设项目,1.6634亿元,河南省&gt;郑州市,教育&gt;其他,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",识别阶段,项目位于新密市青屏大街西段、溱水路以南、青屏街以北、浮戏路以东、荟萃路以西。该处有较便利的交通，周边基础设施条件配套齐备，区域位置适合本项目的建设。项目建设内容包括教学用房、研讨用房、学术报告用房、图书馆、风雨操场、教师办公用房、学员宿舍、教师及管理人员宿舍、食堂、生活福利及其它附属用房等。本项目总征地面积为204亩，建设用地面积158.25亩。本项目总建筑面积为31969平方米，可满足1200名学员同时在校学习培训。,
河南省开封市涧水河工程ppp项目,5.9539亿元,河南省&gt;开封市,生态建设和环境保护&gt;综合治理,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,项目名称：开封市涧水河综合治理工程PPP项目项目类型、所在地、所属行业：本项目为河道综合治理项目，是在开封市东京大道北侧绿化带内建设涧水河，该河西起开封西湖（黑岗口水库），东至东护城河，长度约7.583km，属于市政公用事业中的城市黑臭水体整治项目。建设运营内容：工程建设内容包括涧水河河道开挖、护砌；2处节制闸、2处拦水闸、2处钢坝闸、2处跌水、1处倒虹吸、8处过路涵洞等水利设施；河道及周边景观绿化；跨河3处行车桥梁、9座人行景观桥；景观带内给水、污水、雨水、电气、自控工程；河道两边景观设施与周边市政设施的衔接等。运营维护范围：河道工程、其他设施维护、应急处理以及由项目实施机构指定的其他运营维护需求等(鉴于合作期届满时，本项目河道工程未进入大修期，故不包括大修费用；但因工程质量原因导致的大修，项目公司需自行承担相应费用)。总投资：根据批复的可行性研究报告，本项目估算总投资为59539.26万元。,
河南省开封宋都古城文化产业园区清明上河城（一期）,23.3631亿元,河南省&gt;开封市,城镇综合开发&gt;园区开发,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,,
河南省开封市民生养老院项目,2.20亿元,河南省&gt;开封市,养老&gt;养老业,政府发起,BOT,使用者付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,开封市民生养老院项目位于河南省开封市郑汴路与夷山大街南延道路交叉口东，占地面积47301平方米，规划地上建筑面积56000平方米，地下车库面积7200平方米，总床位数1500张，由两部分组成：一是中央投资项目市社会福利院老年养护楼，总建筑面积21250平方米，包括综合楼5400平方米，老年养护楼15850平方米，床位数500张，以孤寡老人为主要服务对象；二是社会引资项目，建筑面积约34750平方米，地下车库面积7200平方米，包括综合楼、康复楼、智障老人公寓楼、家居养老楼、自理型老人公寓及配套设施等建筑，床位数1000张。,
河南省开封市G230通武线开封至尉氏段改建工程PPP项目（开港大道）,19.40亿元,河南省&gt;开封市,交通运输&gt;一级公路,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,项目名称：G230通武线开封至尉氏段改建工程PPP项目(开港大道）项目类型、所在地、所属行业：本项目为一级公路，是开封市连接郑州航空港区、尉氏的一条快速通道，属于交通运输行业中的公路项目。建设运营内容：本项目建设范围为本项目前期批复资料（如可行性研究报告等）以及相关行业主管部门要求范围内的路基、路面、桥涵、房建、绿化、路线交叉等工程以及缺陷责任期的工程修复、设备及工器具购置等；本项目运营维护内容包括公路（路基、路面、桥涵、绿化、沿线设施等）的日常保养与环卫保洁、预防性养护、大中修养护，以及路灯的维护养护等；但不包括服务区的运营维护。总投资：因可研方案调整，原双向八车道总造价为17.96亿（约18亿），按照市里面的统一要求，增设路灯及迎宾大道按照航空港区规划城市断面建设，总造价为19.4亿元（含双向八车道征地拆迁费4.62亿，但此总造价中未考虑土地指标、与郑民高速交叉衔接、贾鲁河桥、地质、拆迁评估、省发改委专家意见、估算审查等可变因素）,
河南省开封市体育中心项目,13.0096亿元,河南省&gt;开封市,体育&gt;体育,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,开封市体育中心PPP项目类型：新建所在地：本项目位于开封新区复兴大道以北，第十大街职教园区以西，第十二大街以东，北外环以南，净占地面积462亩。所属行业：体育建设内容：本项目建设工程由体育场、体育馆、游泳馆、全民健身综合馆和动力中心组成，总建筑面积127926平方米。其中：体育场建筑面积48488平方米，共30000座；体育馆、游泳馆、全民健身综合馆建筑面积合计77938平方米，体育馆座位数为7500座（固定5500座，移动2000座）；游泳馆座位数为1500座；动力中心建筑面积1500平方米。项目总投资：根据可行性研究报告，本项目投资估算（不含土地费用和建设期利息）为105000万元，其中建筑安装工程费为81184万元，工程建设其他费为6779万元，基本预备费为7037万元，体育工艺设备费10000万元。根据评估参考价，土地费用约16000万元和建设期利息（建设期内项目融资所发生的借款利息）一并计入项目总投资。目前暂定为121000万元（未含建设期利息），最终以开封市审计局出具的工程竣工决算审计报告审定的金额为准。,
S223 (原S219)滑确线芦花岗至朱仙镇改建工程,3.03亿元,河南省&gt;开封市,交通运输&gt;一级公路,政府发起,其他,使用者付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,主线改建工程起点位于S223滑确线芦花岗转盘与G310环形交叉处，桩号为K187+284，向南途径南干渠、郑民高速、仙人庄乡、马家沟、东一干渠、茶庵村、一干排、老饭店村、小店王村、运粮河等，工程终点结束于朱仙镇岳飞像与X030交叉口朱仙镇岳飞像处，桩号为K201+620。该工程全长约14.336公里。支线改造起点位于S219下穿S82郑民高速口600m左右、Y031余仙线与S219线交叉处，桩号为K0+000，路线向西终止于Y031余仙线与郑民高速开封南苑站连接线交叉处，桩号为K1+400。该工程全长1.4公里。,
河南省开封市传染病医院迁建项目,2.0574亿元,河南省&gt;开封市,医疗卫生&gt;医院,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,1)项目名称：开封市传染病医院迁建项目;2)项目类型：新建项目;3)项目所在地：位于开封新区铁南区杏花营镇和杏花营农场总体规划的中部以东，九大街西侧、陇海七路南侧；4)项目所属行业：医疗卫生;5)建设内容主要包括门急诊部、住院部、医技科室、艾滋病外科病房综合楼、后勤保障系统、行政管理、院内生活用房、科研用房及其他用房等主体建筑，院内道路、绿化、停车场及硬化、给排水、电力、通讯、消防、热力等基础设施。运营内容主要包括医院主体设施的维护及配套的物业经营管理等方面。6)本项目总投资20573.77万元，其中建安工程费11530.21万元，设备购置费3098.98万元，其他费用4405.91万元，基本预备费951.75万元，建设期利息586.92万元。,
河南省郑州经济技术开发区闫坟（瑞春小区3#地块）棚户区改造PPP项目,7.5287亿元,河南省&gt;郑州市,保障性安居工程&gt;棚户区改造,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,本项目拟规划地上总建筑面积143233平方米，其中：住宅总建筑面积133560平方米，配套建筑面积（含治安联防站1538平方米，公厕70平方米）1608平方米，物业用房5050平方米，社区服务用房3015平方米。地下总建筑面积44917平方米。建成后，共拆迁补偿340户，安置居民1342人。,
河南省郑州经济技术开发区黄商（瑞春小区4#地块）棚户区改造PPP项目,10.0266亿元,河南省&gt;郑州市,保障性安居工程&gt;棚户区改造,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",准备阶段,本项目拟建设拆迁安置房，依据经开区对拆迁村民住房保障的承诺，采取异地安置的方式，按照郑州市拆迁安置有关政策，首先保障失地农民低收入家庭的住房安置问题。该项目功能主要为安置郑州经济技术开发区棚户区改造工作中拟拆迁的黄商村民。本项目拟规划地上总建筑面积203444.07平方米，其中：住宅总建筑面积191044.59平方米，配套建筑面积（含居委会282.24平方米，变电室140.58平方米，公厕57.6平方米，路灯配电室282.24平方米，开闭所140.58平方米）903.24平方米，物业用房1040平方米，社区服务用房10456.24平方米。地下总建筑面积56144.52平方米。本项目总投资100265.79万元，政府方持有项目公司5%股权，社会资本方持有项目公司95%股权。,
郑州北斗产业园孵化基地建设PPP项目,7.0819亿元,河南省&gt;郑州市,其他&gt;其他,政府发起,其他,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,郑州北斗产业园孵化基地项目建设以智慧园区系统为基础，汇集研发、中试、检测认证、生产、销售、展示、培训、电子商务、公共技术服务、金融支持等功能，以建成孵化基地生态环境友好、数据资源深度应用、管理手段和谐有效、综合服务效益突出、投入产出效能高、示范效应凸显的一流智慧型园区。根据郑州北斗产业园孵化基地功能定位，拟建设内容主要有研发中心、企业孵化区、综合服务区等组成。其中，研发中心拟建4栋研发用房，地上总建筑物面积49855m2；企业孵化区拟建42栋独栋企业孵化用房，地上总建筑面积96035m2；综合服务中心6000m2，地上总建筑面积151890m2；地下及设备用房面积为16350m2。总建筑面积为168240m2，规划占地面积133.4亩，容积率1.7。原则上暂定郑州火炬软件园有限公司作为政府方出资代表持有项目公司45%股权，中标（成交）社会资本持有项目公司55%股权。,
河南省开封市通许县商登高速连接线项目,1.9935亿元,河南省&gt;开封市,交通运输&gt;一级公路,政府发起,ROT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",准备阶段,本项目位于开封市通许县。属于交通运输类。实施机构为通许县交通运输局。本项目采用“改建—运营—移交”即ROT模式，回报机制为“可用性付费+运维绩效付费”的“政府付费”项目回报模式，政府支付的可用性付费和运维绩效付费需要结合运营维护绩效考核结果进行调整。其中可用性付费支付的前提为项目公司完成本项目建设并且交工验收合格。项目建设总投资为19935.39万元。资金来源：资本金为4000万元，银行贷款15935.39万元。项目路线全长6.724km，项目新增占地321.6亩；拆迁12952㎡；全线填方65.503Km3，挖方47.862Km3；沥青混凝土路面194.785K㎡；全线设置大桥185.04m/1座，小桥15m/1座，涵洞1道；项目平面交叉12处。,
尉氏县2017年城区基础设施提升改造PPP项目,14.8072亿元,河南省&gt;开封市,市政工程&gt;市政道路,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",识别阶段,项目名称：尉氏县2017年城区基础设施提升改造PPP项目；项目总投资约148072万元；项目建设地点：开封市尉氏县境内；项目建设内容：工程建设内容包括道路工程、综合管廊、交通工程、给排水工程、照明工程等，共包含12条道路与7座桥梁的新建工程及城区雨污水管网改造提升工；项目运作方式：BOT运营方式；项目合同期限：采用2年+18年模式，即2年建设期和18年运营维护期。合同期满后项目资产及相关权利等无偿移交给项目实施机构或县政府指定的其他机构。,
河南省开封市杞县生物质秸秆焚烧发电PPP项目,2.9221亿元,河南省&gt;开封市,能源&gt;生物质能,政府发起,BOT,使用者付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,根据杞县生物质秸秆焚烧发电项目建议书，杞县生物质秸秆焚烧发电项目厂址位于S327马开线（县城—裴村店段，张洼村西、路南）距县政府约3km，总规模日处理生物质秸秆1200吨，装机容量60MW，配2台水冷振动炉排炉和2台高温高压纯凝式汽轮发电机组。项目分二期建设：一期建设规模为600t/d，装机容量30MW，配1台130t/h水冷振动炉排炉和1台30MW高温高压纯凝式汽轮发电机组，二期扩建规模为600t/d，装机容量30MW，配1台130t/h水冷振动炉排炉和1台30MW高温高压纯凝式汽轮发电机组。本项目为一期工程，处理杞县县域范围内（包括8镇13乡）收集的各类农作物秸秆和林业废弃物（主要是小麦、玉米、棉花、花生等秸秆），年处理规模为20.9万吨。,
河南省开封市尉氏县生活垃圾焚烧发电项目,4.00亿元,河南省&gt;开封市,能源&gt;垃圾发电,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,本项目建设规模为800t/d，分两期建设。一期建设1条400t/d的焚烧线，配套1台7.5MW汽轮发电机组，年处理垃圾量14.6万吨；二期建设1条400t/d的焚烧线，配套1台7.5MW汽轮发电机组，二期达产后年处理垃圾量29.2万吨。,
河南省开封市杞县生活垃圾焚烧发电与乡村生活垃圾收运一体化PPP项目,3.3474亿元,河南省&gt;开封市,能源&gt;垃圾发电,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,杞县生活垃圾焚烧发电项目厂址位于S327马开线（县城—裴村店段，张洼村西、路南）距县政府约3km，采用炉排炉式垃圾焚烧炉工艺技术，每条生产线年运行时间不小于8000小时（除大修情况外），总规模为日处理生活垃圾1200吨，分二期建设：一期规模为处理生活垃圾600t/d，装机容量12MW，配2台300t/d机械炉排焚烧炉和1台12MW凝汽式汽轮发电机组，二期扩建规模为处理生活垃圾600t/d，装机容量12MW，增加2台300t/d机械炉排焚烧炉和1台12MW凝汽式汽轮发电机组。本项目为一期工程，服务范围为杞县城区、乡镇、农村和工业园区的生活垃圾。杞县乡村生活垃圾收运一体化项目日处理收运量约400.00t/d，年处理收运量148433t/a，采用“收集点+转运站”收运模式，项目服务区域为杞县辖7个镇、13个乡（城关镇不在本项目服务范围内）。杞县共辖8个镇、13个乡，杞县目前已实现垃圾收运的范围主要为县城建成区，即为城关镇，其他地方均未纳入垃圾收集范围，杞县乡村生活垃圾收运一体化项目的实施将实现杞县城乡垃圾收运全覆盖，推动杞县城乡一体化建设进程。,
河南省通许县城市水系综合整治工程PPP项目,2.5492亿元,河南省&gt;开封市,生态建设和环境保护&gt;综合治理,政府发起,BOT,可行性缺口补助,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",识别阶段,主要包括老城区护城河综合治、涡河西二期提升工程、咸平公园提升工程等建设内容，项目实施对于提升通许县的城市品位、完善城市功能定位、加快区域基础设施建设进而增强城市竞争力、改善城市环境具有积极的影响。主要内容如下：1.老城区护城河综合治理项目，主要内容为污水治理、环河景观绿化、相关的配套设备设施、服务设施设备安装等，长度约4000m；2.涡河西支二期提升工程，主要内容为河道整治、绿化及两侧硬质铺装等，长度约2470m；3.咸平公园提升工程，主要内容为公园景观、绿化种植、硬质铺装等。项目为准经营类项目。本项目可采用建设-运营-移交(BOT)模式推进，建立有效合理的投资回报机制，通过“政府付费”和“使用者付费”来稳定社会资本的预期收益。项目还将通过合理配置沿线土地优先开发及沿线城区服务配套物业、广告等经营类资源，有效保障社会资本的合理收益。,
开封市城乡一体化示范区整区域城镇化建设项目,54.53亿元,河南省&gt;开封市,城镇综合开发&gt;城镇化建设,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,本项目总占地面积9548.87亩，其中公共基础设施9229.41亩，公共服务设施319.46亩。项目建设内容主要包括公共基础设施、公共服务设施两部分。,
河南省开封市一渠六河连通综合治理工程,25.9118亿元,河南省&gt;开封市,水利建设&gt;其他,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,一渠六河连通工程通过西干渠将黑池和开封西湖连通起来，把黄河水引入西湖；涧水河将开封西湖与东护城河连通起来，并通过位于西护城河与东京大道处的节制闸向西护城河供水；西护城河沿古城墙外向南，随城墙转弯进入南护城河，南护城河与东护城河与城墙东南汇入惠济河。通过这种方式开封市新老城区水系实现连通，并通过黑池补充水源、惠济河下泄洪涝水，从而形成一个有机的连通体系。水系治理后形成集休闲游憩、文化体验、历史感悟、商旅发展多功能于一体的“滨水活力带”，满足百姓需求，彰显开封古城新形象,
河南省开封市城乡一体化示范区水系综合治理项目,44.181亿元,河南省&gt;开封市,生态建设和环境保护&gt;其他,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,本项目建设内容主要分为西湖续建、马家河湿地整治、示范区水域连通工程及连通工程配套设施四部分。项目总占地8070.48亩，其中西湖续建占地1859亩，马家河湿地占地1200亩，示范区水域连通工程占地4709.88亩，连通工程配套设施占地301.60亩。[连通工程配套设施主要是地下停车场与部分商业开发，与本水利项目无实际关联，在测算投资时予以剔除。],
开封市机场东路道路建设项目一期工程（机场北路-310国道）PPP项目,2.8795亿元,河南省&gt;开封市,市政工程&gt;市政道路,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",执行阶段,本项目位于开封城区南部，是连接开封南北片区的城市主干道，北起机场北路，南至310国道，全长2914.2米，道路红线宽度为50.0米。,
原省道327大广高速出入口至汪屯惠济河桥段拓宽改造工程,1.0717亿元,河南省&gt;开封市,交通运输&gt;二级公路,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,原省道327大广高速出入口至汪屯惠济河桥段改造工程是祥符区与开封市区、杞县、大广高速的连接道路，设计全长7.217公里，项目拟建设计标准为公路平原二级，路面宽21.0米，路基宽26米（村镇内路段）、31米（村镇外路段），设计时速80Km/h，道路涉及排水设施、交通安全设施、路灯、绿化等。,
开封市祥符区新区基础设施建设项目,2.28亿元,河南省&gt;开封市,市政工程&gt;其他,政府发起,BOT,政府付费,2018年清库结果,2018年04月04日,"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>","<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>",采购阶段,本案涉及的城市基础设施工程主要包括祥符区新区内王白路等5条道路、一条景观河道、一座主干道桥梁和一座城市污水泵站等建设内容，项目实施对于提升祥符区城市品位、完善城市功能定位、加快城区基础设施建设进而增强城市竞争力、改善城市环境具有积极的影响。,
