name	investment	area	industry	time	operationmode	mechanism	level	term	people	tele	schedule	overview	scope
													
枣强县营新污水处理工程	0.684亿元	河北省--&gt;衡水市，枣强县	市政设施	政府发起	BOT	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
故城县东阳工业园区污水处理厂	0.58亿元	河北省--&gt;衡水市，故城县	市政设施	政府发起	BOT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
开发区污水处理厂及自来水厂项目	5.00亿元	河北省--&gt;邢台县旭阳经济开发区	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
河北医科大学第三医院骨科医院	3.00亿元	河北省--&gt;石家庄市桥东区	公共服务	政府发起	BOO	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
河北医科大学第三医院老年康复医院	5.00亿元	河北省--&gt;石家庄市高新技术开发区	公共服务	政府发起	BOT	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邢台市巨鹿县垃圾焚烧发电项目	7.00亿元	河北省--&gt;邢台市巨鹿县	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市鸡泽县南部生活垃圾填埋场	0.45亿元	河北省--&gt;邯郸市鸡泽县	市政设施	政府发起	其他	其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
定州市中心停车场	1.40亿元	河北省--&gt;定州市	市政设施	政府发起	BOT	匹配资源	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市峰峰矿区污水处理厂三期	0.45亿元	河北省--&gt;邯郸市峰峰矿区	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市鸡泽县城区集中供热项目	1.80亿元	河北省--&gt;邯郸市鸡泽县	市政设施	政府发起	BTO	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
辛集市南水北调中线城区水厂及配水管网项目	3.99亿元	河北省--&gt;辛集市	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
正定古城保护工程	18.27亿元	河北省--&gt;石家庄正定县	公共服务	政府发起	其他	其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄骅市城乡公交一体化项目	6.30亿元	河北省--&gt;沧州市黄骅市	市政设施	政府发起	BOO	其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
唐山市丰南区西城区城市棚户区拆迁改造工程	33.34亿元	河北省--&gt;唐山市丰南区	公共服务	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
京涞新城核心起步区医院	2.60亿元	河北省--&gt;保定市涞水县	公共服务	政府发起	BOO	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
中国遵化国际养老健康中心	148.00亿元	河北省--&gt;唐山市清东陵保护区	公共服务	政府发起	其他	匹配资源	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
唐山市海港开发区棚户区改造	10.10亿元	河北省--&gt;唐山海港城市发展公司	公共服务	政府发起	BOT	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
唐山市人民医院路南综合院区	11.10亿元	河北省--&gt;唐山市路南区	公共服务	政府发起	BOT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
滦平县鸿福老年护理院	1.41亿元	河北省--&gt;承德市滦平县	公共服务	政府发起	BOO	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
秦皇岛体育产业园区	120.00亿元	河北省--&gt;秦皇岛市海港区	公共服务	政府发起	BOT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
平泉县高铁区棚户区改造及综合开发项目	23.35亿元	河北省--&gt;承德市平泉县	公共服务	政府发起	BOO	匹配资源	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
唐山市奥体中心（含市体校）项目	9.00亿元	河北省--&gt;唐山市	公共服务	政府发起	BOT或BOOT	待定	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
河北医科大学第一医院医院扩建项目	15.00亿元	河北省--&gt;石家庄市裕华区	公共服务	政府发起	BOO	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市磁县肿瘤医院冀南新区分院	0.82亿元	河北省--&gt;邯郸市磁县	公共服务	政府发起	BOT	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄骅市城乡养老一体化项目	2.20亿元	河北省--&gt;沧州市黄骅市	公共服务	政府发起	BOO或BOT	股权合作特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
饶阳县社会福利院建设工程项目	0.80亿元	河北省--&gt;衡水市，饶阳县	公共服务	政府发起	BOT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
青县中医医院建设项目	0.50亿元	河北省--&gt;沧州市青县	公共服务	政府发起	BOT或其他	财政补贴、其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄骅市人民医院新医院建设项目	5.80亿元	河北省--&gt;沧州市黄骅市	公共服务	政府发起	ROT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市磁县第一中学东扩工程	0.80亿元	河北省--&gt;邯郸市磁县	公共服务	政府发起	其他	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
衡水市保障性住房工程	4.14亿元	河北省--&gt;衡水市，桃城区	公共服务	政府发起	BOT	特许经营股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
保定蠡县养老综合服务中心	1.63亿元	河北省--&gt;保定市蠡县	公共服务	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
沧州市动物园	4.65亿元	河北省--&gt;沧州市	公共服务	政府发起	BOT	特许经营股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
涞水县京西南医院	6.20亿元	河北省--&gt;涞水县	公共服务	政府发起	BOO	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄骅市海绵城市之水生态综合治理项目	10.00亿元	河北省--&gt;沧州市黄骅市	生态环境	政府发起	BTO	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市鸡泽县诗经湿地公园	1.00亿元	河北省--&gt;邯郸市鸡泽县	生态环境	政府发起	其他	其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市鸡泽县地下水超采综合治理项目	0.79亿元	河北省--&gt;邯郸市鸡泽县	生态环境	政府发起	其他	匹配资源	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄骅港大宗散货物流园项目	21.00亿元	河北省--&gt;沧州市渤海新区	其他	政府发起	TOT或其他	未定	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市馆陶县再生资源综合利用示范基地	1.41亿元	河北省--&gt;邯郸市馆陶县	生态环境	政府发起	BOOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
吴桥县循环经济产业园建设项目	1.50亿元	河北省--&gt;吴桥县	其他	政府发起	BOT	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
渤海新区物流产业园区基础设施项目	11.24亿元	河北省--&gt;沧州市黄骅市	其他	政府发起	其他	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
廊坊市文安县赵王新河湿地公园建设	3.00亿元	河北省--&gt;廊坊市文安县	生态环境	政府发起	BOT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
顺平县塑料循环经济园区	52.20亿元	河北省--&gt;保定市顺平县	生态环境	政府发起	BOT	特许经营股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邯郸市鸡泽县中医院、康复中心、养老中心“三院一体”项目	4.00亿元	河北省--&gt;邯郸市鸡泽县	公共服务	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
交口县西环路建设项目	1.70亿元	山西省--&gt;吕梁市交口县	交通设施	政府发起	BOO	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
青县综合性农产品物流园项目	3.60亿元	河北省--&gt;沧州市青县	其他	政府发起	BOO或其他	财政补贴、其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
交口至秦王岭旅游公路建设项目	2.33亿元	山西省--&gt;吕梁市交口县	交通设施	政府发起	BOO	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
汾阳—石楼高速公路	91.20亿元	山西省--&gt;吕梁市汾阳市、石楼县	交通设施	政府发起	BOT\BOOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邢台市桥西区龙岗综合物流产业聚集区交通、市政和公共服务设施	14.50亿元	河北省--&gt;邢台市桥西区	其他	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
离石至隰县高速公路	70.00亿元	山西省--&gt;吕梁市离石区	交通设施	政府发起	BOT\BOOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
静乐丰润至兴县黑峪口高速公路	86.45亿元	山西省--&gt;吕梁市兴县	交通设施	政府发起	BOT\BOOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
朔州市第四水厂	1.90亿元	山西省--&gt;朔州市朔城区	市政设施	政府发起	BOT\BOOT	特许经营股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
省道运永线K3-K59+830段改建工程	17.11亿元	山西省--&gt;运城市盐湖区	交通设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
文水县应急与后备水源工程	0.55亿元	山西省--&gt;吕梁市文水县	市政设施	政府发起	BOT	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
文水县供水水源及净水工程	0.65亿元	山西省--&gt;吕梁市文水县	市政设施	政府发起	BOT	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
国投热电热源引入工程	8.80亿元	山西省--&gt;晋城市	市政设施	政府发起	BOO、BOT或其他模式	特许经营股权合作购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
孝义西泉至交口公路改线工程	87.40亿元	山西省--&gt;吕梁市孝义市	交通设施	政府发起	BOO	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
省道岢大线临县都督至后陡泉一级公路	12.30亿元	山西省--&gt;吕梁市临县	交通设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
国道307线汾阳至文水至交城绕城改线工程	87.40亿元	山西省--&gt;吕梁市汾阳市、文水县、交城县	交通设施	政府发起	BOO	购买服务	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
轨道交通3号线一期	275.00亿元	北京市--&gt;东城区、朝阳区	市政设施	政府发起	特许经营	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
吕梁下安客运站	3.30亿元	山西省--&gt;吕梁市离石区	市政设施	政府发起	BOT\BOO	特许经营附加部分补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
吕梁市第二污水处理厂	1.20亿元	山西省--&gt;吕梁市离石区	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
临汾市城市餐厨垃圾处理厂建设工程	0.60亿元	山西省--&gt;临汾市尧都区	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
轨道交通12号线	324.00亿元	北京市--&gt;朝阳区、海淀区	市政设施	政府发起	特许经营	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
孝义市集中供热工程	0.73亿元	山西省--&gt;吕梁市孝义	市政设施	政府发起	BOT\BOOT	财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
晋城市金匠工业园区污水处理工程	1.65亿元	山西省--&gt;晋城市金匠工业园区	市政设施	政府发起	BOT	特许经营?财政补贴	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
文水县城市集中供热工程	2.50亿元	山西省--&gt;吕梁市文水县	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
柳林县城区热电联产工程城区集中供热管网项目	2.48亿元	山西省--&gt;吕梁市柳林县城	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
夏县县城集中供热建设工程	1.30亿元	山西省--&gt;运城市夏县	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
津宁高速公路项目	52.03亿元	天津市--&gt;起于北辰区外环线与志成道相交处互通立交工程的终点	交通设施	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
塘承高速公路一期项目	61.76亿元	天津市--&gt;起于规划的京港高速公路（南接滨海新区规划西中环快速路）	交通设施	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
蓟汕高速公路（京津高速公路-港城大道）	53.47亿元	天津市--&gt;起于京津高速，终点与津滨高速公路空港经济区联络线衔接。	交通设施	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
轨道交通17号线	492.00亿元	北京市--&gt;昌平区、朝阳区、大兴区	市政设施	政府发起	特许经营	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
津沧高速公路快速化改造项目	7.24亿元	天津市--&gt;西青区津静立交至津沧高速公路新收费站之间。	交通设施	政府发起	ROT	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
轨道交通新机场线	275.00亿元	北京市--&gt;丰台区、大兴区	市政设施	政府发起	特许经营	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
京秦高速公路天津段项目	45.36亿元	天津市--&gt;起于河北省三河界，止于河北省玉田界。	交通设施	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
蓟汕高速公路（津滨高速-津晋高速）项目	78.63亿元	天津市--&gt;起自津滨高速公路，止于津晋高速公路。	交通设施	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
地铁7号线一期项目	257.04亿元	天津市--&gt;中心城区	市政设施	政府发起	BOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
塘承高速公路二期项目	32.72亿元	天津市--&gt;起于京沈高速，向北与宝新公路交叉后跨越蓟运河进入蓟县境内	交通设施	政府发起	其他	股权合作	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
静海县唐官屯镇第一污水处理厂项目	0.3461亿元	天津市--&gt;静海县	市政设施	政府发起	TOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
静海县滨港高新铸造工业区污水处理厂项目	0.4659亿元	天津市--&gt;静海县	市政设施	政府发起	TOT	特许经营	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
宝坻区五中片区棚户区改造项目	28.03亿元	天津市--&gt;宝坻区	公共服务	政府发起	其他	其他	第二批次	2015年12月1日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
